ID, Date, Amount, Shop, Product, CategoryID, Category, UsersIDs, Users
84bd6993-c46d-467a-b9cc-7f996beb8f53, 2023-12-25, 7.200000, SQ *ABYSS COFFEE ROAST, coffee, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
cfae1d4b-447b-4279-a0e2-b5cc18740bf5, 2023-12-25, 19.400000, PHENOMENA, Cinema, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
0bddc3db-e6b1-4b9c-90b4-0518ff192048, 2023-12-24, 7.500000, Micaela Estefania Santos Quispe, pizza pupi, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
1486121d-c56b-41bb-818e-fb786ae85198, 2023-12-24, 13.740000, LIDL BCN-LOPE DE VEGA, comidaita, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
1791b312-0c5e-4398-a56c-cf99b05c1125, 2023-12-24, 13.000000, HUMANA, ropita, d91f9f1b-3bf9-11ef-b15c-7eec274b3815, Clothing, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
2649430c-a995-418a-b54b-c21bd2f602fa, 2023-12-24, 16.300000, LA PALA CLOT, comida, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
769e2a08-6525-42f8-8a2b-4024edb6cc4c, 2023-12-24, 8.450000, CASACZH1991  SL, pizza con Contre, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
76fff795-9767-4783-b7bd-9bda8b2cb5b9, 2023-12-24, 10.900000, SQ *ABYSS COFFEE ROAST, coffee, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
7f33d28e-b67f-472f-9f96-32bdd09b9e40, 2023-12-24, 94.000000, LES GLORIES, jean y sweater, d91f9f1b-3bf9-11ef-b15c-7eec274b3815, Clothing, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
92b71645-c452-4422-82a6-ebeaf9999758, 2023-12-24, 10.800000, BODEGA CIUDAD CONDAL, Vermouth para Pupi, d91fa266-3bf9-11ef-b15c-7eec274b3815, Gifts, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
a01847ca-b92c-4190-bae2-dfb821df6b21, 2023-12-24, 11.150000, LIC TAXI 6626, taxi de pupi, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
a13f3482-b887-4d31-9983-c8b72faa01cd, 2023-12-24, 6.150000, CHARCUTERIA J TENA, amigo invisible, d91fa266-3bf9-11ef-b15c-7eec274b3815, Gifts, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
3af37cff-eaa9-47ab-90fb-9760b7212835, 2023-12-23, 775.000000, Sabina, alquiler, d91fa42d-3bf9-11ef-b15c-7eec274b3815, Rent, Contre;Anoux, a46927b9-7da6-440a-bae1-694a13c4cdc2;b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
1d5b5cd6-a072-4676-b247-c4bcd8a1fb4c, 2023-12-23, 9.220000, IKEA GLORIES FOOD, platos hondos, d91fa318-3bf9-11ef-b15c-7eec274b3815, Home, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
d5e141c8-a5cc-4844-83dc-8cae72c134c3, 2023-12-23, 19.980000, IKEA GLORIES HFB, Platos, d91fa318-3bf9-11ef-b15c-7eec274b3815, Home, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
f957ad53-2e6b-4355-8315-a36a6bd099d2, 2023-12-23, 7.500000, SUPERMERCADO BILBAO 87, food, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
07d09073-c20e-4b79-b1b9-3dd86dd5c7e6, 2023-12-22, 9.400000, EL FORNET - LLACUNA, oh here she comes, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
099a829f-6616-4408-9a75-64de45bbc79b, 2023-12-22, 11.850000, METRO BARCELONA, temo, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
ab379b0c-4b1a-4d5d-9f77-d72d16d14f81, 2023-12-21, 0.990000, FARMACIA MOLINA, ibu, d91fa396-3bf9-11ef-b15c-7eec274b3815, Perfume & Hygiene, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
3d97432e-ab21-4d79-ab92-f7939433ca58, 2023-12-21, 22.280000, LIDL BCN-LOPE DE VEGA, comidita, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
3fd683d5-f495-43d0-90b7-a84072017342, 2023-12-21, 19.850000, SMAS PRODUCTOS, algo, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
433453bf-a107-4f89-b52d-b2fd3a6a6cad, 2023-12-21, 9.990000, AMZN Mktp ES*LB1GN87O5, anteojos pupi, d91fa266-3bf9-11ef-b15c-7eec274b3815, Gifts, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
47d605e2-62f3-4075-8da1-2bf0fe6d21ba, 2023-12-21, 70.400000, SUENOS PUJADES, almohadas vicoelasticas, d91fa318-3bf9-11ef-b15c-7eec274b3815, Home, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
6d59629d-3c85-441e-aa5f-fed9f754329e, 2023-12-21, 28.000000, MEET SNACK BAR, snack, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
78b49e47-5267-4dcd-a6d8-0f71f89ad693, 2023-12-21, 3.000000, ALIMENTACION BILBAO 70, food, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
b40eb263-e819-4ae6-a019-1541582a0511, 2023-12-21, 10.070000, BONA FRUITA, fruta, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
bbae865c-0d5c-4fbd-99ce-eed12d350067, 2023-12-21, 13.900000, FARMACIA LDO.CARLOS SA, cremita para llagas Contre, d91fa2b9-3bf9-11ef-b15c-7eec274b3815, Health, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
95b1c0b2-7678-4c42-a3f7-b9f88262ef53, 2023-12-19, 28.040000, AMZN MKTP ES*OD3C18AU5, stand camera, d91fa5dc-3bf9-11ef-b15c-7eec274b3815, Technology, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
ab4397d6-0860-4c90-a8a5-422506a19a02, 2023-12-19, 1.050000, BICING, bici, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
c0fb8f69-c57c-4929-9fc3-eefb0739d86f, 2023-12-19, 19.980000, AMZN Mktp ES*4M9OE7MU5, desastre, d91fa318-3bf9-11ef-b15c-7eec274b3815, Home, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
44b28bfa-4adf-4cd4-bd37-e520c97a2cb8, 2023-12-18, 8.400000, MASSANA CREAM, heladito para cerrar cumple, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
49c1bc2f-02eb-4b3b-81f6-0a73e9f175f6, 2023-12-18, 6.730000, BUY NON STOP  SL, salivery, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
c8ddac7d-ce9a-4205-a1f8-4912771a3453, 2023-12-18, 91.990000, AMZN MKTP ES*1135B22M5, sabanitas buenas, d91fa318-3bf9-11ef-b15c-7eec274b3815, Home, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
ec5c5edc-b8a2-4c20-bd16-d083d5bdc73b, 2023-12-18, 71.100000, LA TAVERNA DEL COURE, paraaaaaa, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
7910d5c0-772e-4af7-9627-b732f3ffee19, 2023-12-17, 1.590000, CAPRABO, lately, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
8d361850-bf2a-45d4-a38f-eb33418686d6, 2023-12-17, 30.000000, PAMPERO, ger, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
15892151-bde5-40ba-b4aa-577dca8afbbc, 2023-12-16, 80.040000, CARREF LAS GLORIAS, comida y algo de regalito, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
ca976b9c-0e36-49e6-918c-cbdf67ab6fb5, 2023-12-16, 22.230000, LIDL BCN-LOPE DE VEGA, comida, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
3c5fd99f-f295-4032-b70b-51f5cd57a172, 2023-12-15, 31.930000, WWW.AMAZON* 404-686163, sd cards, d91fa5dc-3bf9-11ef-b15c-7eec274b3815, Technology, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
553dc5c7-fb9c-4c5c-bcee-b427812fa7d7, 2023-12-15, 45.900000, NICOLAS ALEJANDRO CALVO, regalo pups, d91fa266-3bf9-11ef-b15c-7eec274b3815, Gifts, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
5b545bf0-5b96-4f2d-acda-59ce3cfcfd02, 2023-12-15, 4.500000, 52 MOMENTS, smoothies, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
6123b3fc-21f8-4c4d-bd62-2159f0eb2edf, 2023-12-15, 11.350000, T MOBILITAT. APP, temo, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
f796715a-148a-424a-a5dd-2e454ea6637e, 2023-12-15, 8.140000, GOBLIN MUSIC FACTORY S, salida con nora y vicotr, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
6ccc94b1-990a-47cf-b1dd-f6b385dbb3b3, 2023-12-14, 20.000000, MR ROBINSON, tragos con ger y las amigas, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
c9689c30-9fdc-473e-a5c3-e83bf0ecf3a6, 2023-12-14, 699.000000, WWW.AMAZON* 404-179288, Camara, d91fa5dc-3bf9-11ef-b15c-7eec274b3815, Technology, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
d371ebef-e207-405b-85b2-192f154364cf, 2023-12-14, 235.000000, Aire Ancient Bath, Regalo Contre por sus 28, d91fa266-3bf9-11ef-b15c-7eec274b3815, Gifts, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
2bd46f16-4580-462d-8283-72745dafca12, 2023-12-13, 11.900000, UGARIT POBLENOU, shawara, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
2e59ca18-8a72-415f-9d6c-d4cf984d65fe, 2023-12-12, 5.700000, SQ *ABYSS COFFEE ROAST, coffee, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
6a8ca687-18d4-44f5-9985-f7cc4e85042a, 2023-12-12, 1.750000, BICING, bici electrica, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
a76267be-5dab-4196-ac0c-87ea996f31ce, 2023-12-12, 0.350000, BICING, biicng, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
ba556ef3-49e1-4cf6-875d-0ed4d4e0844a, 2023-12-12, 23.000000, MANZOKU, asldkfjsdlk, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
76944017-d5a2-43aa-9188-856fb55bcb87, 2023-12-11, 8.970000, Smartconta  S.L., algo de taxes del gas, d91fa5b1-3bf9-11ef-b15c-7eec274b3815, Taxes, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
2e8c820f-5b5b-479b-b3bb-dac3482cfbb6, 2023-12-11, 23.840000, UBER   *EATS, antojo, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre;Anoux, a46927b9-7da6-440a-bae1-694a13c4cdc2;b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
2f64cf63-1c05-4e1e-b87e-56c047a5f051, 2023-12-11, 2.380000, UBER   *EATS, comidita, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
aa573443-ff79-45a3-a0b0-db780668ba15, 2023-12-11, 18.950000, BAZAR RBLA POBLENOU, gorrito, d91f9f1b-3bf9-11ef-b15c-7eec274b3815, Clothing, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
595a8cd7-9f9c-4f8c-b388-beb29466d840, 2023-12-10, 10.890000, LIDL BCN-LOPE DE VEGA, comida, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
98f51d87-3833-4201-8488-632783bac567, 2023-12-10, 11.000000, SANDWICHEZ RESTAURACIO, entretiempo trabajo, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
18bfac5a-011a-4632-96ce-4ab86e6f79bd, 2023-12-09, 22.330000, Glovo 08DEC B5UAJRZQ, salida a comer, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
b34ef7dd-3c8f-4290-bc57-1da8e64a520e, 2023-12-09, 60.810000, NICOLAS ALEJANDRO CALVO, HSN, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
fe39c412-46a4-4888-a3a5-36577e9f7f84, 2023-12-09, 16.000000, SQ *ABYSS COFFEE ROAST, Coffee, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
39f9b717-d797-434f-8f72-0d75bf6c7f8e, 2023-12-08, 12.500000, MANZOKU, salivery, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
46ab9ca3-419d-4ccd-9b98-48609e3a159a, 2023-12-08, 5.490000, FRUTERIA RAMON TURRO, frutita, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
838fbc63-0c66-4486-af82-3e8537b37472, 2023-12-07, 4.900000, N26, cuenta n26, d91fa559-3bf9-11ef-b15c-7eec274b3815, Subscriptions, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
0afcdab7-6ae2-4e51-8ac9-8dd78def406e, 2023-12-07, 10.000000, SUPERMARKT CTG, food, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
40707fb4-e1c8-4007-b2ee-089680ac31f8, 2023-12-07, 109.930000, 21 COVERCOM  S.L., health del orto, d91fa1ed-3bf9-11ef-b15c-7eec274b3815, Entertainments, Contre;Anoux, a46927b9-7da6-440a-bae1-694a13c4cdc2;b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
5085e0a3-653b-4cf4-b1cd-fa14765cc1b5, 2023-12-07, 14.480000, Yasmeris Coscorrosa, salida dana y yaxz, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
710e85b5-76c8-4286-be54-d0fcf297a606, 2023-12-07, 21.490000, Mauro De Lillo, Salivery, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
92077f55-23b7-4c1c-aac7-65e81b4a1ac4, 2023-12-07, 20.250000, Dana Maricel Calbosa, tragos, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
dea8ecca-2231-4c71-9ccc-8dcad3b75ccb, 2023-12-07, 400.000000, Ganhart, faaboludo, d91fa266-3bf9-11ef-b15c-7eec274b3815, Gifts, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
ee67c5ae-b3e9-41ca-90bb-1bd3d43777cc, 2023-12-07, 13.900000, CA LA NURIA SL, mielcita, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
f177a11d-0632-4597-98ac-4e0e74a03ceb, 2023-12-07, 7.000000, LOCALIA GOURMET S.L., cafe y crep con las pi, d91fa456-3bf9-11ef-b15c-7eec274b3815, Salivery, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
e8899907-f528-4fd3-b621-2a472804b689, 2023-12-06, 6.000000, ALI PELUQUERIA, pelu, d91fa396-3bf9-11ef-b15c-7eec274b3815, Perfume & Hygiene, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
5b0e7427-8e43-4e44-b1fc-58ba63b398c6, 2023-12-06, 11.350000, T MOBILITAT. APP, tmo, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
ef181b41-684d-40bb-b10e-6a0e52bd034b, 2023-12-06, 7.900000, Pepe Mobile  S.L.U., pepep, d91fa4fd-3bf9-11ef-b15c-7eec274b3815, Services Phone, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
1ac40ad4-854a-4bf7-be14-a3814750856a, 2023-12-05, 6.000000, ALI PELUQUERIA, pelu, d91fa396-3bf9-11ef-b15c-7eec274b3815, Perfume & Hygiene, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
bc0a8f4b-ae93-4b7e-832f-a213bf24a3f1, 2023-12-05, 11.350000, T MOBILITAT  APP, tmo, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
00c18642-e0ae-451d-8b10-5a794c71c982, 2023-12-04, 4.000000, LOJA SOHO, asdf, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
693e8b28-d91d-4a09-aca6-da80a4e5c12f, 2023-12-04, 6.750000, MONBUS I, asdf, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
a1465c6d-ce27-483d-b46f-022501f64eb0, 2023-12-04, 51.300000, ALTIS AVENIDA HOTEL, tragos, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
ef3fd57b-2185-40fc-971c-4a8bcc1499ef, 2023-12-04, 8.900000, CONFEITARIA NACIONAL, asdf, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
4415fd78-9c40-42ba-bca4-ecc5a7fbc381, 2023-12-03, 50.000000, BAIA DO PEIXE, comida, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
66395c2a-df57-4721-89da-027a5f3f9e52, 2023-12-03, 30.000000, CORPO SANTO HOTEL, tragos con el nick, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
c2706bf4-261f-402d-8c08-2d11a7ff22fa, 2023-12-03, 6.730000, BOLT.EU/O/2312030609, transport, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
01bdd331-6efc-47b0-ac4a-191f3563422c, 2023-12-02, 19.500000, German Ezequiel Pedreira Noli, Regalo nico, d91fa266-3bf9-11ef-b15c-7eec274b3815, Gifts, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
09760d12-3e68-4fae-a661-61089fe9ab06, 2023-12-02, 1.050000, BICING, bici electrica, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
4ef07419-a535-4e2c-a261-96aad16eae51, 2023-12-02, 4.100000, PAU DE CANELA, asdf, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
59b794b5-e0b7-49ef-b0a7-b5f7ba7e9461, 2023-12-02, 20.000000, PINGO DOCE CHAO LOUR, comida, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
943d13a3-dfee-4cba-948f-d739af517197, 2023-12-02, 10.000000, ALLERBON, asdf, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
b7d16861-2e2a-496c-87e2-16e8a471bad7, 2023-12-02, 11.000000, LISBOA AO VIVO LDA, asdf, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
fa504143-8559-484e-bc18-5d0c13690901, 2023-12-02, 2.910000, PINGO DOCE CHAO LOUR, asdflkj, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
2439d20c-624b-4a4c-8a06-4dc0ee2bbc39, 2023-12-01, 3.880000, PINGO DOCE CHAO LOUR, asdf, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
503a024d-08ec-4018-af12-ccfa3760bc7f, 2023-12-01, 6.500000, SUPERMERCAT, yerba, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
8fcfd86a-d7d4-4f15-bb4c-da22e2c8402c, 2023-12-01, 1.400000, PINGO DOCE CHAO LOUR, asdf, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
ead004c7-86bd-49fe-9d3f-9e8aa9d83d13, 2023-12-01, 25.100000, LIDL BCN-LOPE DE VEGA, comida, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
05dfa9f9-8548-4755-802c-724df8820155, 2023-11-30, 22.640000, DELICATESSEN ARGENTINA, yerba y ddl, d91fa237-3bf9-11ef-b15c-7eec274b3815, Food, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
447ce86c-116b-44b0-a562-12a49e7f186c, 2023-11-30, 71.500000, YALLAH UNIP LDA, as;dlfjasdf, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
8b2776fa-4427-45ed-8e5f-ec996c4a859d, 2023-11-29, 31.000000, DIGI SPAIN TELECOM SL, porque, d91fa4ad-3bf9-11ef-b15c-7eec274b3815, Services Internet, Anoux;Contre, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0;a46927b9-7da6-440a-bae1-694a13c4cdc2
1f2497a6-3809-430c-a7dd-fb22196aeae7, 2023-11-29, 5.380000, PINGO DOCE CHAO LOUR, asdf, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
54f6de7e-a608-43de-ba80-bb4e2c22df27, 2023-11-29, 9.050000, PINGO DOCE CHAO LOUR, asdf, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
0bf65916-7dc6-42f8-bdfc-d7e633c8bca8, 2023-11-28, 1.400000, BICING, bici electrica, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Anoux, b2f77ba9-c7e2-40dc-abf3-e6748611c3e0
1ee62cb0-0399-4b2c-bede-5f6cdd4f4109, 2023-11-28, 0.700000, BICING, lente, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
2a96ef6a-d086-4f10-afe6-4254728175ff, 2023-11-28, 29.000000, CHAPITO A MESA, asdf, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
423c3f96-3861-4afa-868a-268972f19fff, 2023-11-28, 149.000000, WWW.AMAZON* 404-382145, lente gogrda, d91fa266-3bf9-11ef-b15c-7eec274b3815, Gifts, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
10b1de83-c9cb-49f6-b87c-a8c944c11d65, 2023-11-27, 13.500000, MONBUS, holidays, d91fa68b-3bf9-11ef-b15c-7eec274b3815, Transport, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
15baf2e3-3f3e-47f0-8c24-67fa2d784a32, 2023-11-27, 21.400000, CAFE O CORVO LDA, poggi, d91fa2ee-3bf9-11ef-b15c-7eec274b3815, Holidays, Contre, a46927b9-7da6-440a-bae1-694a13c4cdc2
